2024-04-21 23:20:22,527 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: python_packages
2024-04-21 23:20:22,528 DEBUG   SenderThread:522591 [sender.py:send_request():406] send_request: python_packages
2024-04-21 23:20:22,530 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: stop_status
2024-04-21 23:20:22,531 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-21 23:20:22,532 DEBUG   SenderThread:522591 [sender.py:send_request():406] send_request: stop_status
2024-04-21 23:20:22,701 DEBUG   SenderThread:522591 [sender.py:send():379] send: telemetry
2024-04-21 23:20:22,702 DEBUG   SenderThread:522591 [sender.py:send():379] send: metric
2024-04-21 23:20:22,707 DEBUG   SenderThread:522591 [sender.py:send():379] send: telemetry
2024-04-21 23:20:22,709 DEBUG   SenderThread:522591 [sender.py:send():379] send: metric
2024-04-21 23:20:22,709 WARNING SenderThread:522591 [sender.py:send_metric():1341] Seen metric with glob (shouldn't happen)
2024-04-21 23:20:22,847 DEBUG   SenderThread:522591 [sender.py:send():379] send: config
2024-04-21 23:20:23,048 INFO    wandb-upload_0:522591 [upload_job.py:push():131] Uploaded file /tmp/tmpuhgr1d8owandb/2ihfp5fo-wandb-metadata.json
2024-04-21 23:20:23,223 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240421_232018-qy20vpl6/files/wandb-metadata.json
2024-04-21 23:20:23,224 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:20:23,225 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240421_232018-qy20vpl6/files/requirements.txt
2024-04-21 23:20:23,663 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 23:20:25,227 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:20:27,231 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:20:28,728 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 23:20:29,235 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:20:31,238 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:20:33,242 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240421_232018-qy20vpl6/files/output.log
2024-04-21 23:20:33,571 DEBUG   HandlerThread:522591 [handler.py:handle_request():146] handle_request: partial_history
2024-04-21 23:20:33,575 DEBUG   SenderThread:522591 [sender.py:send():379] send: metric
2024-04-21 23:20:33,576 DEBUG   SenderThread:522591 [sender.py:send():379] send: metric
2024-04-21 23:20:33,577 DEBUG   SenderThread:522591 [sender.py:send():379] send: history
2024-04-21 23:20:33,577 DEBUG   SenderThread:522591 [sender.py:send_request():406] send_request: summary_record
2024-04-21 23:20:33,579 INFO    SenderThread:522591 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-21 23:20:34,245 INFO    Thread-12 :522591 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240421_232018-qy20vpl6/files/wandb-summary.json
